id	species	dS	dN	dNdS	clade	clade_group	dS_added
Betta_splendens_0	Betta_splendens	0.935277113064755	0.118349724122328	0.126539741504541	Teleostei	Teleostei	-6.10961681367443
Betta_splendens_1	Betta_splendens	1.35689753146091	0.163996019899131	0.120861020155711	Teleostei	Teleostei	0.421620418396158
Betta_splendens_2	Betta_splendens	2.33829378084131	0.288083209192254	0.123202315959034	Teleostei	Teleostei	0.981396249380394
Betta_splendens_3	Betta_splendens	2.67737191239074	0.329528445208883	0.123079070070109	Teleostei	Teleostei	0.339078131549435
Betta_splendens_4	Betta_splendens	3.68257607480593	0.455974146083886	0.123819341901284	Teleostei	Teleostei	1.00520416241519
Betta_splendens_5	Betta_splendens	6.78954186866998	0.765683276915333	0.112773923738293	Teleostei	Teleostei	3.10696579386405
Betta_splendens_6	Betta_splendens	7.65242607299357	0.847370942498107	0.11073232650866	Teleostei	Teleostei	0.862884204323588
Betta_splendens_7	Betta_splendens	8.21225412991149	0.90676442043066	0.110416020508663	Teleostei	Teleostei	0.559828056917918
Betta_splendens_8	Betta_splendens	8.93429283635374	0.981851328555271	0.109896927103185	Teleostei	Teleostei	0.722038706442254
Betta_splendens_9	Betta_splendens	9.85048705736942	1.08775537958252	0.110426557920173	Teleostei	Teleostei	0.916194221015676
Blattella_germanica_0	Blattella_germanica	2.22049572145474	0.211562644135409	0.0952772131426606	Blattodea	Other Insecta	-7.62999133591468
Blattella_germanica_1	Blattella_germanica	4.11444683329119	0.406646279105179	0.0988337668662735	Blattodea	Other Insecta	1.89395111183646
Blattella_germanica_2	Blattella_germanica	5.000791501732	0.501230715503901	0.100230276613273	Blattodea	Other Insecta	0.886344668440805
Blattella_germanica_3	Blattella_germanica	5.54154683408526	0.557053899701381	0.100523178163003	Blattodea	Other Insecta	0.540755332353267
Blattella_germanica_4	Blattella_germanica	8.02848891464454	0.824373949186033	0.102681084566526	Blattodea	Other Insecta	2.48694208055928
Blattella_germanica_5	Blattella_germanica	8.62415495808311	0.88433769672933	0.102541953504728	Blattodea	Other Insecta	0.595666043438563
Blattella_germanica_6	Blattella_germanica	8.87234693281287	0.909174288374867	0.10247280626645	Blattodea	Other Insecta	0.24819197472976
Blattella_germanica_7	Blattella_germanica	9.17608363715079	0.942131909091105	0.102672550332556	Blattodea	Other Insecta	0.303736704337922
Blattella_germanica_8	Blattella_germanica	9.89342087717417	1.02689455463522	0.103795700939444	Blattodea	Other Insecta	0.717337240023383
Blattella_germanica_9	Blattella_germanica	10.1469227725521	1.05696599916397	0.104166161786814	Blattodea	Other Insecta	0.253501895377937
Bombus_bifarius_0	Bombus_bifarius	0.00562820814327474	0.000731002350090493	0.129881896952227	Hymenoptera	Hymenoptera	-10.1412945644088
Bombus_bifarius_1	Bombus_bifarius	0.0170580425850384	0.00309299239342331	0.181321648014655	Hymenoptera	Hymenoptera	0.0114298344417636
Bombus_bifarius_2	Bombus_bifarius	0.100248924936154	0.0172397845203688	0.171969769564595	Hymenoptera	Hymenoptera	0.0831908823511157
Bombus_bifarius_3	Bombus_bifarius	0.526564496246874	0.075283196389663	0.142970513443746	Hymenoptera	Hymenoptera	0.42631557131072
Bombus_bifarius_4	Bombus_bifarius	0.768698986248883	0.107961503998363	0.14044704875337	Hymenoptera	Hymenoptera	0.242134490002009
Bombus_bifarius_5	Bombus_bifarius	0.842509232747159	0.120694391501487	0.143255868078668	Hymenoptera	Hymenoptera	0.0738102464982754
Bombus_bifarius_6	Bombus_bifarius	1.08105002905413	0.153947223089168	0.142405271681889	Hymenoptera	Hymenoptera	0.238540796306973
Bombus_bifarius_7	Bombus_bifarius	1.30953083258065	0.186640979169823	0.142525074268023	Hymenoptera	Hymenoptera	0.228480803526521
Bombus_bifarius_8	Bombus_bifarius	1.5682586972793	0.219949012991969	0.140250465929855	Hymenoptera	Hymenoptera	0.258727864698644
Bombus_bifarius_9	Bombus_bifarius	2.49046412691345	0.331540660152083	0.133124045662516	Hymenoptera	Hymenoptera	0.922205429634149
Bombus_terrestris_0	Bombus_terrestris	0.0968458469491479	0.0167842579951074	0.173309011422251	Hymenoptera	Hymenoptera	-2.3936182799643
Bombus_terrestris_1	Bombus_terrestris	0.523161418259868	0.0748276698644016	0.143029793965488	Hymenoptera	Hymenoptera	0.42631557131072
Bombus_terrestris_2	Bombus_terrestris	0.765295908261877	0.107505977473101	0.140476352104465	Hymenoptera	Hymenoptera	0.242134490002009
Bombus_terrestris_3	Bombus_terrestris	0.839106154760153	0.120238864976226	0.143293985265302	Hymenoptera	Hymenoptera	0.0738102464982754
Bombus_terrestris_4	Bombus_terrestris	1.07764695106713	0.153491696563907	0.142432265420427	Hymenoptera	Hymenoptera	0.238540796306973
Bombus_terrestris_5	Bombus_terrestris	1.30612775459365	0.186185452644562	0.142547658136617	Hymenoptera	Hymenoptera	0.228480803526521
Bombus_terrestris_6	Bombus_terrestris	1.56485561929229	0.219493486466707	0.140264369287931	Hymenoptera	Hymenoptera	0.258727864698644
Bombus_terrestris_7	Bombus_terrestris	2.48706104892644	0.331085133626822	0.133123042464011	Hymenoptera	Hymenoptera	0.922205429634149
Bombus_terrestris_8	Bombus_terrestris	3.96062564048003	0.487617963574351	0.123116398225219	Hymenoptera	Hymenoptera	1.47356459155359
